CIIU;Fecha;Mes;Nit;Ingresos_Ordinarios;Costo_de_ventas;Anio;Tasa_desempleo;Var_Tasa_desempleo;Indice_Precios_Vivienda_Nueva;Var_Indice_Precios_Vivienda_Nueva;Indice_Real_Precios_Vivienda_Usada;Var_Indice_Real_Precios_Vivienda_Usada;Inflacion;Variacion_PIB_Real;Salario_Minimo;Var_Salario_Minimo;TRM;Var_TRM;UVR;Var_UVR;Var_IPP;Var_ICCV;Var_FIVI
F4111 - Construccion de edificios residenciales;31/12/2017;12;811041320;19253096;1272904;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;817000934;214854;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;817000934;1242753;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;819003158;153000;4171;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;819003158;850517;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4329 - Otras instalaciones especializadas;31/12/2016;12;830005448;50157547;42594115;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4329 - Otras instalaciones especializadas;31/12/2017;12;830005448;64807529;51411515;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;830012771;1525701;168681;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;830012771;1489453;606989;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830015815;2754213;2238455;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830015815;1015760;750508;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830017927;11160877;7694239;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830017927;12638604;9140341;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;830023542;396078392;350646295;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;830023542;489875376;441679739;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4390 - Otras actividades especializadas para la construccion de edificios y obras de ingenieria civil;31/12/2016;12;830035702;271182830;237160391;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4390 - Otras actividades especializadas para la construccion de edificios y obras de ingenieria civil;31/12/2017;12;830035702;161028235;137335997;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4321 - Instalaciones eléctricas;31/12/2016;12;830040872;54506399;47941569;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4321 - Instalaciones eléctricas;31/12/2017;12;830040872;64756226;56563563;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;830043648;43890046;32347578;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;830043648;8023269;3736673;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4321 - Instalaciones eléctricas;31/12/2016;12;830061482;10350842;8687167;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4321 - Instalaciones eléctricas;31/12/2017;12;830061482;10723640;9822110;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;830063227;123850196;146188367;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;830063227;94895709;85308989;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;830071114;33178375;25890817;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;830071114;51924105;43228921;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830087302;8103940;101789;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830087302;7479603;124973;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830089099;16306477;10059441;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830089099;4640764;2339137;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4112 - Construccion de edificios no residenciales;31/12/2016;12;830090978;7474064;4394762;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4112 - Construccion de edificios no residenciales;31/12/2017;12;830090978;15435778;11194103;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4112 - Construccion de edificios no residenciales;31/12/2016;12;830113608;18996895;2376895;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4112 - Construccion de edificios no residenciales;31/12/2017;12;830113608;2757942;299030;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830119070;232185;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830119070;381568;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;830120936;6746523;5214748;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;830120936;7568689;5698290;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830125005;2324060;466122;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830125005;2729991;738568;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830504751;0;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830504751;0;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;830514150;1242678;668328;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;830514150;1085849;227225;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;844002568;33016894;27021312;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;844002568;30648879;29959386;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4329 - Otras instalaciones especializadas;31/12/2016;12;860002838;61117973;48197150;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4329 - Otras instalaciones especializadas;31/12/2017;12;860002838;39374210;26007291;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;860027589;10064513;11152081;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;860027589;172679;370126;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;860030917;12151257;9933546;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;860030917;13423692;11290645;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;860040048;3621705;2309806;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;860040048;1607923;821922;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;860048112;40330216;78735;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;860048112;18266351;4280593;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;860051306;3078389;2508326;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;860051306;2550110;1655983;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4329 - Otras instalaciones especializadas;31/12/2016;12;860072876;56307071;41817299;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4329 - Otras instalaciones especializadas;31/12/2017;12;860072876;65993456;48372338;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;860509583;8145819;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;860509583;8728547;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;890201201;60088456;53494892;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;890201201;39347012;34734778;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;890204988;5729268;2795471;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;890204988;5057387;3484114;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;890205584;9687434;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;890205584;1946011;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;890205820;14105340;10502315;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;890205820;14937839;11420849;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4330 - Terminacion y acabado de edificios y obras de ingenieria civil;31/12/2016;12;890207543;100009137;80833791;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4330 - Terminacion y acabado de edificios y obras de ingenieria civil;31/12/2017;12;890207543;74044998;60737206;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;890209514;913645;267383;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;890209514;3653439;3107860;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4321 - Instalaciones eléctricas;31/12/2016;12;890213074;58747919;47256542;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
